id,name,date_of_birth,height,weight,spike,block,link
0,name,date_of_birth,height,weight,spike,block,link
240,Tatyana Kosheleva,23/12/1988,191,67,315,305,Players.asp?Tourn=WGP2011&Team=RUS&No=119677
241,Iuliia Merkulova,17/02/1984,202,75,317,308,Players.asp?Tourn=WGP2011&Team=RUS&No=112785
242,Ekaterina Chernova,26/01/1986,178,68,292,290,Players.asp?Tourn=WGP2011&Team=RUS&No=115160
243,Ekaterina Kosianenko,2/02/1990,178,64,290,285,Players.asp?Tourn=WGP2011&Team=RUS&No=116885
244,Irina Uraleva,14/06/1990,170,65,285,275,Players.asp?Tourn=WGP2011&Team=RUS&No=119374
245,Anna Matienko,12/07/1981,182,68,298,292,Players.asp?Tourn=WGP2011&Team=RUS&No=136455
246,Jovana Brakocevic,5/03/1988,196,82,309,295,Players.asp?Tourn=WGP2011&Team=SRB&No=116208
247,Sanja Malagurski,8/06/1990,193,74,305,295,Players.asp?Tourn=WGP2011&Team=SRB&No=119522
248,Bojana Drca,29/03/1988,186,70,298,283,Players.asp?Tourn=WGP2011&Team=SRB&No=120326
249,Natasa Krsmanovic,19/06/1985,188,73,305,285,Players.asp?Tourn=WGP2011&Team=SRB&No=116211
250,Tijana Malesevic,18/03/1991,185,78,300,286,Players.asp?Tourn=WGP2011&Team=SRB&No=134068
251,Brizitka Molnar,28/07/1985,182,69,304,290,Players.asp?Tourn=WGP2011&Team=SRB&No=116225
252,Ana Antonijevic,26/08/1987,185,71,282,269,Players.asp?Tourn=WGP2011&Team=SRB&No=116214
253,Jovana Vesovic,21/06/1987,182,68,283,268,Players.asp?Tourn=WGP2011&Team=SRB&No=116300
254,Maja Ognjenovic,6/08/1984,183,67,300,293,Players.asp?Tourn=WGP2011&Team=SRB&No=116216
255,Vesna Djurisic,3/02/1979,187,75,305,300,Players.asp?Tourn=WGP2011&Team=SRB&No=131608
256,Jelena Nikolic,13/04/1982,194,79,315,300,Players.asp?Tourn=WGP2011&Team=SRB&No=116221
257,Ana Bjelica,3/04/1992,190,78,310,305,Players.asp?Tourn=WGP2011&Team=SRB&No=123694
258,Nadja Ninkovic,1/11/1991,193,77,307,298,Players.asp?Tourn=WGP2011&Team=SRB&No=119532
259,Jovana Stevanovic,30/06/1992,192,72,308,295,Players.asp?Tourn=WGP2011&Team=SRB&No=123700
260,Milena Rasic,25/10/1990,193,72,315,310,Players.asp?Tourn=WGP2011&Team=SRB&No=119535
261,Stefana Veljkovic,9/01/1990,190,76,325,310,Players.asp?Tourn=WGP2011&Team=SRB&No=119521
262,Suzana Cebic,9/11/1984,167,60,279,255,Players.asp?Tourn=WGP2011&Team=SRB&No=116224
263,Silvija Popovic,15/03/1986,178,65,286,276,Players.asp?Tourn=WGP2011&Team=SRB&No=116298
264,Nina Rosic,5/05/1990,172,61,277,261,Players.asp?Tourn=WGP2011&Team=SRB&No=119518
265,Piyanut Pannoy,10/11/1989,171,62,280,275,Players.asp?Tourn=WGP2011&Team=THA&No=131866
266,Rasamee Supamool,10/01/1992,178,68,285,276,Players.asp?Tourn=WGP2011&Team=THA&No=132545
267,Hattaya Bamrungsuk,12/08/1993,178,62,289,275,Players.asp?Tourn=WGP2011&Team=THA&No=123015
268,Pleumjit Thinkaow,9/11/1983,180,67,303,283,Players.asp?Tourn=WGP2011&Team=THA&No=113352
269,Onuma Sittirak,13/06/1986,175,72,304,285,Players.asp?Tourn=WGP2011&Team=THA&No=114638
270,Patcharee Deesamer,3/02/1989,180,74,306,293,Players.asp?Tourn=WGP2011&Team=THA&No=118997
271,Utaiwan Kaensing,7/09/1988,189,86,310,295,Players.asp?Tourn=WGP2011&Team=THA&No=119005
272,Wanitchaya Luangtonglang,8/10/1992,175,51,295,280,Players.asp?Tourn=WGP2011&Team=THA&No=122864
273,Wilavan Apinyapong,6/06/1984,174,70,294,282,Players.asp?Tourn=WGP2011&Team=THA&No=113916
274,Amporn Hyapha,19/05/1985,180,70,301,290,Players.asp?Tourn=WGP2011&Team=THA&No=113358
275,Tapaphaipun Chaisri,29/11/1989,168,70,295,276,Players.asp?Tourn=WGP2011&Team=THA&No=118998
276,Nootsara Tomkom,7/07/1985,169,57,289,278,Players.asp?Tourn=WGP2011&Team=THA&No=113917
277,Ajcharaporn Kongyot,18/06/1995,178,65,298,287,Players.asp?Tourn=WGP2011&Team=THA&No=133511
278,Malika Kanthong,8/01/1987,178,65,292,278,Players.asp?Tourn=WGP2011&Team=THA&No=114283
279,Pornpun Guedpard,5/05/1993,170,63,288,279,Players.asp?Tourn=WGP2011&Team=THA&No=123019
280,Kamonporn Sukmak,29/02/1988,174,63,285,275,Players.asp?Tourn=WGP2011&Team=THA&No=114583
281,Em-orn Phanusit,25/03/1988,179,70,302,291,Players.asp?Tourn=WGP2011&Team=THA&No=119012
282,Soraya Phomla,6/08/1992,169,59,290,280,Players.asp?Tourn=WGP2011&Team=THA&No=124265
283,Danielle Scott-Arruda,1/10/1972,188,84,325,302,Players.asp?Tourn=WGP2011&Team=USA&No=113366
284,Tayyiba Haneef-Park,23/03/1979,200,82,328,312,Players.asp?Tourn=WGP2011&Team=USA&No=113377
285,Lindsey Berg,16/07/1980,173,75,287,274,Players.asp?Tourn=WGP2011&Team=USA&No=117611
286,Tamari Miyashiro,8/07/1987,170,70,284,266,Players.asp?Tourn=WGP2011&Team=USA&No=132048
287,Nicole Davis,24/04/1982,167,73,284,266,Players.asp?Tourn=WGP2011&Team=USA&No=112581
288,Heather Bown,29/11/1978,188,90,301,290,Players.asp?Tourn=WGP2011&Team=USA&No=113369
289,Alisha Glass,5/04/1988,184,72,305,300,Players.asp?Tourn=WGP2011&Team=USA&No=132576
290,Jennifer Tamas,23/11/1982,191,82,315,301,Players.asp?Tourn=WGP2011&Team=USA&No=114061
291,Kimberly Glass,18/08/1984,190,75,314,299,Players.asp?Tourn=WGP2011&Team=USA&No=112584
292,Jordan Larson,16/10/1986,188,75,302,295,Players.asp?Tourn=WGP2011&Team=USA&No=114051
293,Nancy Metcalf,12/11/1978,186,73,314,292,Players.asp?Tourn=WGP2011&Team=USA&No=113376
294,Christa Harmotto Dietzen,12/10/1986,188,79,322,300,Players.asp?Tourn=WGP2011&Team=USA&No=115496
295,Nicole Fawcett,16/12/1986,191,82,310,291,Players.asp?Tourn=WGP2011&Team=USA&No=114059
296,Logan Tom,25/05/1981,186,80,306,297,Players.asp?Tourn=WGP2011&Team=USA&No=113373
297,Foluke Akinradewo,5/10/1987,191,79,331,300,Players.asp?Tourn=WGP2011&Team=USA&No=115495
298,Mary Spicer,3/07/1987,175,65,292,280,Players.asp?Tourn=WGP2011&Team=USA&No=115500
299,Megan Easy,15/10/1988,191,80,320,297,Players.asp?Tourn=WGP2011&Team=USA&No=115857
300,Destinee Hooker,7/09/1987,193,73,320,304,Players.asp?Tourn=WGP2011&Team=USA&No=132049
301,Angela Forsett,6/06/1986,173,74,320,315,Players.asp?Tourn=WGP2011&Team=USA&No=124095
